rank,score,global_score,name,type,ra_deg,dec_deg,max_mag,min_mag_or_amplitude,min_is_amplitude,amplitude_mag,period_days,primary_site,observable_sites,max_altitude_deg,minutes_above_minimum,best_night_date,best_local_time,galactic_latitude_deg,aavso_status,aavso_recent_observations,aavso_derived_period_days,aavso_period_disagrees,simbad_status,simbad_main_id,simbad_object_type,simbad_separation_arcsec,gaia_status,gaia_source_id,gaia_bp_rp,gaia_color_anomaly,ztf_status,ztf_observations,ztf_amplitude_mag,ztf_derived_period_days,ztf_period_disagrees,vsx_url,reasons
133,77.0,77.0,DL And,SRA,352.44608,48.95531,14.000,16.600,False,2.600,153.00000000,Fairbanks,Fairbanks,74.1,420,2026-09-25,2026-09-26T01:00:00-08:00,-11.8,ok,33,0.9894,,,,,,ok,1942122436741416448,4.509,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=134,"max altitude 74.1 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.60 mag; bright enough for Fairbanks (14.00); long-period cadence friendly (153.00 d); well away from Galactic plane (b=-11.8 deg); AAVSO has 33 recent observations; Gaia ipd_frac_multi_peak=8.00 suggests blended/contaminated PSF"
134,77.0,77.0,AA Aur,M,100.30392,44.16650,9.000,15.600,False,6.600,269.10000000,Fairbanks,Fairbanks,53.6,330,2026-09-25,2026-09-26T04:30:00-08:00,16.8,ok,33,271.1181,False,,,,,ok,964239261967298176,5.149,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3817,"max altitude 53.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 6.60 mag; bright enough for Fairbanks (9.00); long-period cadence friendly (269.10 d); well away from Galactic plane (b=16.8 deg); AAVSO has 33 recent observations; AAVSO period 271.1181 d agrees with catalog within tolerance; Gaia ipd_frac_multi_peak=11.00 suggests blended/contaminated PSF"
135,77.0,77.0,TY And,SRB,348.68417,40.79425,8.800,10.500,False,1.700,260.00000000,Fairbanks,Fairbanks|Jersey City,66.0,420,2026-09-21,2026-09-22T01:00:00-08:00,-18.5,ok,51,0.4377,True,,,,,ok,1918424319029173760,4.070,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=32,"max altitude 66.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.70 mag; bright enough for Fairbanks (8.80); long-period cadence friendly (260.00 d); well away from Galactic plane (b=-18.5 deg); also observable from Jersey City; well-covered in AAVSO recently (51 observations); AAVSO period 0.4377 d disagrees with catalog 260.000 d; Gaia ipd_frac_multi_peak=7.00 suggests blended/contaminated PSF"
136,77.0,77.0,RU And,SRA,24.65125,38.67042,9.900,14.500,False,4.600,238.30000000,Fairbanks,Fairbanks|Jersey City,63.8,420,2026-09-20,2026-09-21T03:30:00-08:00,-23.3,ok,119,298.2350,True,,,,,ok,322769442290779008,3.612,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=13,"max altitude 63.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 4.60 mag; bright enough for Fairbanks (9.90); long-period cadence friendly (238.30 d); well away from Galactic plane (b=-23.3 deg); also observable from Jersey City; well-covered in AAVSO recently (119 observations); AAVSO period 298.2350 d disagrees with catalog 238.300 d; Gaia ipd_frac_multi_peak=3.00 suggests blended/contaminated PSF"
137,77.0,77.0,AK Cam,EA/SD:,129.60696,76.92442,10.300,10.900,False,0.600,2.22682000,Fairbanks,Fairbanks,63.0,420,2026-09-25,2026-09-26T04:30:00-08:00,32.3,ok,283,,,,,,,ok,1137726326927058560,0.563,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4597,"max altitude 63.0 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (EA/SD:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (10.30); well away from Galactic plane (b=32.3 deg); well-covered in AAVSO recently (283 observations)"
138,76.8,76.8,V0523 Aur,EW,111.01469,41.43398,13.400,14.300,False,0.900,0.33043760,Fairbanks,Fairbanks,46.8,240,2026-09-25,2026-09-26T04:30:00-08:00,23.4,unavailable,,,,,,,,ok,948697703764134784,1.090,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4285,"max altitude 46.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Fairbanks (13.40); time-series candidate (0.3304 d); well away from Galactic plane (b=23.4 deg); AAVSO recent-coverage check unavailable"
139,76.8,76.8,EP Her,RRAB,268.78909,26.60517,12.300,13.600,False,1.300,0.42571300,Fairbanks,Fairbanks|Jersey City,46.8,240,2026-09-18,2026-09-18T22:00:00-08:00,23.4,unavailable,,,,,,,,ok,4583594875026748288,0.701,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14970,"max altitude 46.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.30 mag; bright enough for Fairbanks (12.30); time-series candidate (0.4257 d); well away from Galactic plane (b=23.4 deg); also observable from Jersey City; AAVSO recent-coverage check unavailable"
140,76.4,76.4,TU Ari,RRAB,32.26783,21.19128,13.630,14.800,False,1.170,0.47157000,Fairbanks,Fairbanks|Jersey City,46.4,360,2026-09-20,2026-09-21T04:00:00-08:00,-38.2,unavailable,,,,,,,,ok,100236118552751488,0.706,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3710,"max altitude 46.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.17 mag; bright enough for Fairbanks (13.63); time-series candidate (0.4716 d); well away from Galactic plane (b=-38.2 deg); also observable from Jersey City; AAVSO recent-coverage check unavailable"
141,76.0,76.0,Barlad V72,ROT:,313.37653,31.52025,16.570,17.090,False,0.520,0.19148300,Fairbanks,Fairbanks,56.7,420,2026-09-23,2026-09-23T22:30:00-08:00,-8.4,unavailable,,,,,,,,ok,1859617008348083328,0.928,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10872006,max altitude 56.7 deg from Fairbanks; long nightly window from Fairbanks; uncertain or broad VSX type (ROT:); catalog amplitude about 0.52 mag; time-series candidate (0.1915 d); AAVSO recent-coverage check unavailable
142,75.0,75.0,AA Ari,SRD,30.90725,22.87286,8.540,8.730,False,0.190,33.77000000,Fairbanks,Fairbanks|Jersey City,48.0,390,2026-09-25,2026-09-26T03:30:00-08:00,-37.0,unavailable,,,,,,,,ok,103695289508431360,1.715,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3737,"max altitude 48.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.19 mag; bright enough for Fairbanks (8.54); long-period cadence friendly (33.77 d); well away from Galactic plane (b=-37.0 deg); also observable from Jersey City; AAVSO recent-coverage check unavailable"
143,75.0,75.0,BR And,M,346.31583,52.17778,13.500,19.000,False,5.500,264.00000000,Fairbanks,Fairbanks,77.3,420,2026-09-19,2026-09-20T01:00:00-08:00,-7.4,,,,,,,,,ok,1995196103536548992,5.105,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=95,"max altitude 77.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 5.50 mag; bright enough for Fairbanks (13.50); long-period cadence friendly (264.00 d)"
144,75.0,75.0,CU Cam,EA,55.64971,77.17039,7.940,8.180,False,0.240,3.36370000,Fairbanks,Fairbanks|Jersey City,77.2,420,2026-09-25,2026-09-26T04:30:00-08:00,17.4,,,,,,,,,ok,554378989702522368,0.134,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4654,"max altitude 77.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.24 mag; bright enough for Fairbanks (7.94); well away from Galactic plane (b=17.4 deg); also observable from Jersey City"
145,75.0,75.0,CV And,M,345.24805,50.30969,15.330,4.905,True,4.905,255.25804000,Fairbanks,Fairbanks,75.5,420,2026-09-25,2026-09-26T00:30:00-08:00,-8.8,,,,,,,,,ok,1986025901683033600,4.677,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=122,"max altitude 75.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 4.91 mag; bright enough for Fairbanks (15.33); long-period cadence friendly (255.26 d)"
146,75.0,75.0,AS And,EA,354.75763,47.24683,13.800,15.200,False,1.400,2.42060200,Fairbanks,Fairbanks|Jersey City,72.4,420,2026-09-20,2026-09-21T01:30:00-08:00,-13.9,,,,,,,,,ok,1939967806267394560,0.737,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=72,"max altitude 72.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.40 mag; bright enough for Fairbanks (13.80); well away from Galactic plane (b=-13.9 deg); also observable from Jersey City"
147,75.0,75.0,TT And,EA,348.34543,46.14753,11.500,13.100,False,1.600,2.76509020,Fairbanks,Fairbanks|Jersey City,71.3,420,2026-09-21,2026-09-22T01:00:00-08:00,-13.4,,,,,,,,,ok,1941344326105944192,0.423,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=27,"max altitude 71.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.60 mag; bright enough for Fairbanks (11.50); well away from Galactic plane (b=-13.4 deg); also observable from Jersey City"
148,75.0,75.0,ZTF19abrcotl,WTTS/ROT,26.82658,84.91392,14.880,15.230,False,0.350,9.06100000,Fairbanks,Fairbanks|Jersey City,69.9,420,2026-09-22,2026-09-23T03:30:00-08:00,22.2,,,,,,,,,ok,573035743520017664,1.905,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868017,"max altitude 69.9 deg from Fairbanks; long nightly window from Fairbanks; survey-designated object, good data-mining follow-up candidate; catalog amplitude about 0.35 mag; bright enough for Fairbanks (14.88); well away from Galactic plane (b=22.2 deg); also observable from Jersey City"
149,75.0,75.0,SS Cam,EA/RS,109.10308,73.33247,10.050,10.620,False,0.570,4.82304760,Fairbanks,Fairbanks,67.0,420,2026-09-25,2026-09-26T04:30:00-08:00,27.7,,,,,,,,,ok,1112113066119992064,1.027,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4552,"max altitude 67.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.57 mag; bright enough for Fairbanks (10.05); well away from Galactic plane (b=27.7 deg)"
150,75.0,75.0,KL Aur,EA,91.15517,51.90839,13.340,15.130,False,1.790,3.19500000,Fairbanks,Fairbanks,63.4,420,2026-09-25,2026-09-26T04:30:00-08:00,14.3,,,,,,,,,ok,972104313455572992,0.688,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4007,"max altitude 63.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.79 mag; bright enough for Fairbanks (13.34); well away from Galactic plane (b=14.3 deg)"
151,75.0,75.0,FK And,EA,16.76300,37.48481,14.000,16.800,False,2.800,2.26941000,Fairbanks,Fairbanks|Jersey City,62.6,420,2026-09-19,2026-09-20T03:00:00-08:00,-25.3,,,,,,,,,ok,369737447997578880,0.215,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=174,"max altitude 62.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.80 mag; bright enough for Fairbanks (14.00); well away from Galactic plane (b=-25.3 deg); also observable from Jersey City"
152,75.0,75.0,V0510 Aur,M,91.66133,37.96536,13.600,15.100,False,1.500,253.00000000,Fairbanks,Fairbanks,51.9,270,2026-09-25,2026-09-26T04:30:00-08:00,8.3,,,,,,,,,ok,3457132602345556992,5.186,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4272,"max altitude 51.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.50 mag; bright enough for Fairbanks (13.60); long-period cadence friendly (253.00 d)"
153,74.8,74.8,AB CrB,LB:,241.23914,27.63881,9.150,9.260,False,0.110,,Fairbanks,Fairbanks,37.8,150,2026-09-18,2026-09-18T22:00:00-08:00,47.3,,,,,,,,,ok,1316438404285753600,1.975,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10655,"max altitude 37.8 deg from Fairbanks; usable nightly window from Fairbanks; uncertain or broad VSX type (LB:); classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.11 mag; bright enough for Fairbanks (9.15); no catalog period listed; well away from Galactic plane (b=47.3 deg)"
154,74.4,74.4,ER Boo,LB:,223.32492,35.89578,9.890,10.020,False,0.130,,Fairbanks,Fairbanks,37.4,150,2026-09-18,2026-09-18T22:00:00-08:00,62.7,,,,,,,,,ok,1293443011943248896,2.236,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4464,"max altitude 37.4 deg from Fairbanks; usable nightly window from Fairbanks; uncertain or broad VSX type (LB:); classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.13 mag; bright enough for Fairbanks (9.89); no catalog period listed; well away from Galactic plane (b=62.7 deg)"
155,74.3,74.3,V0459 Aur,EB,98.90687,32.57681,7.680,8.120,False,0.440,1.06263700,Fairbanks,Fairbanks,44.3,210,2026-09-25,2026-09-26T04:30:00-08:00,11.2,,,,,,,,,ok,938228841240985728,-0.064,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4221,"max altitude 44.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.44 mag; bright enough for Fairbanks (7.68); time-series candidate (1.0626 d); well away from Galactic plane (b=11.2 deg)"
156,74.0,74.0,RW Dra,RRAB/BL,248.88167,57.83978,11.050,12.080,False,1.030,0.44291700,Fairbanks,Fairbanks|Jersey City,65.1,420,2026-09-18,2026-09-18T22:00:00-08:00,40.6,ok,16137,0.2845,True,,,,,ok,1431291700999242112,0.520,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=13687,"max altitude 65.1 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.03 mag; bright enough for Fairbanks (11.05); time-series candidate (0.4429 d); well away from Galactic plane (b=40.6 deg); also observable from Jersey City; well-covered in AAVSO recently (16137 observations); AAVSO period 0.2845 d disagrees with catalog 0.443 d; Gaia ipd_frac_multi_peak=2.00 suggests blended/contaminated PSF"
157,74.0,74.0,FI Boo,EW,230.52489,51.18203,9.600,9.710,False,0.110,0.38999780,Fairbanks,Fairbanks,52.8,420,2026-09-18,2026-09-18T22:00:00-08:00,52.8,,,,,,,,,ok,1595631104093744256,0.876,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4476,"max altitude 52.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.11 mag; bright enough for Fairbanks (9.60); time-series candidate (0.3900 d); well away from Galactic plane (b=52.8 deg)"
158,74.0,74.0,UU And,EA,10.93783,30.93879,11.200,14.200,False,3.000,1.48630460,Jersey City,Fairbanks|Jersey City,73.5,180,2026-09-21,2026-09-22T00:30:00-04:00,-31.9,unavailable,,,,,,,,ok,360391981413604992,0.604,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=34,"max altitude 73.5 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.00 mag; bright enough for Jersey City (11.20); time-series candidate (1.4863 d); well away from Galactic plane (b=-31.9 deg); also observable from Fairbanks; AAVSO recent-coverage check unavailable; Gaia ipd_frac_multi_peak=8.00 suggests blended/contaminated PSF"
159,73.7,73.7,EN Her,SR,268.41043,26.65692,14.100,14.900,False,0.800,185.00000000,Fairbanks,Fairbanks|Jersey City,46.7,240,2026-09-18,2026-09-18T22:00:00-08:00,23.8,unavailable,,,,,,,,ok,4583624596200091008,4.269,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14968,"max altitude 46.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.80 mag; bright enough for Fairbanks (14.10); long-period cadence friendly (185.00 d); well away from Galactic plane (b=23.8 deg); also observable from Jersey City; AAVSO recent-coverage check unavailable; Gaia ipd_frac_multi_peak=9.00 suggests blended/contaminated PSF"
160,73.5,73.5,RV Her,M,255.13852,31.22328,9.000,15.500,False,6.500,205.23000000,Fairbanks,Fairbanks|Jersey City,46.5,210,2026-09-18,2026-09-18T22:00:00-08:00,36.2,unavailable,,,,,,,,ok,1310298456477806976,5.233,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14825,"max altitude 46.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 6.50 mag; bright enough for Fairbanks (9.00); long-period cadence friendly (205.23 d); well away from Galactic plane (b=36.2 deg); also observable from Jersey City; AAVSO recent-coverage check unavailable; Gaia ipd_frac_multi_peak=3.00 suggests blended/contaminated PSF"
161,73.3,73.3,V0533 Aur,M,95.08925,35.37236,11.300,15.600,False,4.300,428.00000000,Fairbanks,Fairbanks,48.3,240,2026-09-25,2026-09-26T04:30:00-08:00,9.5,,,,,,,,,ok,3452728508518572160,5.859,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4295,"max altitude 48.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 4.30 mag; bright enough for Fairbanks (11.30); long-period cadence friendly (428.00 d)"
162,73.2,73.2,FO Her,SR,260.24942,22.44783,12.300,14.000,False,1.700,88.00000000,Fairbanks,Fairbanks|Jersey City,40.2,180,2026-09-18,2026-09-18T22:00:00-08:00,29.4,,,,,,,,,ok,4567663810533143552,2.009,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14989,"max altitude 40.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.70 mag; bright enough for Fairbanks (12.30); long-period cadence friendly (88.00 d); well away from Galactic plane (b=29.4 deg); also observable from Jersey City"
